name,pl_orbper,pl_disc,new_rade,fpl_smax,new_insol
Kepler-169 d,8.348125,2014,1.25,0.075,53.318444782002686
Kepler-169 e,13.767102,2014,2.2,0.105,27.203288154083
Kepler-169 f,87.090195,2014,2.58,0.359,2.327078870421281
Kepler-17 b,1.4857108,2011,14.68,0.02591,1367.934094347579
Kepler-170 b,7.930592,2014,3.2,0.08,124.68666988562134
Kepler-170 c,16.665863,2014,2.86,0.131,46.50047708571624
Kepler-171 b,4.166972,2014,2.34,0.05,265.49722816076354
Kepler-171 c,11.463462,2014,2.56,0.098,69.11110687233536
Kepler-171 d,39.595519,2014,1.89,0.223,13.347203249651285
Kepler-172 b,2.940309,2014,2.35,0.04,535.648653268981
Kepler-172 c,6.388996,2014,2.86,0.068,185.34555476435327
Kepler-172 d,14.627119,2014,2.25,0.118,61.551123616085164
Kepler-172 e,35.118736,2014,2.76,0.211,19.25019306013723
Kepler-173 b,4.263742,2014,1.29,0.048,471.53889913935126
Kepler-173 c,8.005777,2014,2.43,0.074,198.39766684022382
Kepler-174 b,13.98179,2014,1.96,0.1,24.490632418447454
Kepler-174 c,44.000529,2014,1.49,0.214,5.347766708543859
Kepler-174 d,247.35373,2014,2.19,0.677,0.5343461229476523
Kepler-175 b,11.903515,2014,2.56,0.105,138.87414618431112
Kepler-175 c,34.035257,2014,3.1,0.213,33.7474368331246
Kepler-176 b,5.433074,2014,1.43,0.058,106.69498651754017
Kepler-176 c,12.759712,2014,2.6,0.102,34.498455848231956
Kepler-176 d,25.751974,2014,2.51,0.163,13.509049442771847
Kepler-176 e,51.16579,2016,1.45,NA,NA
Kepler-177 b,36.855,2013,2.9,NA,NA
Kepler-177 c,49.412,2013,7.1,NA,NA
Kepler-178 b,9.576694,2014,2.9,0.085,84.36496847614796
Kepler-178 c,20.552802,2014,2.88,0.142,30.228967329903252
Kepler-178 d,96.678988,2014,3.95,0.397,3.8673990523394544
Kepler-179 b,2.735926,2014,1.64,0.036,343.0796816891271
Kepler-179 c,6.40013,2014,2,0.064,108.55255553445036
Kepler-18 b,3.504725,2011,2,0.0447,465.9989667471587
Kepler-18 c,7.64159,2011,5.49,0.0752,164.65097956297927
Kepler-18 d,14.85888,2011,6.98,0.1172,67.7867444195499
Kepler-180 b,13.817124,2014,1.5,0.109,60.97432539979715
Kepler-180 c,41.885775,2014,3.01,0.229,13.814304839247724
Kepler-181 b,3.137873,2014,1.27,0.04,255.7879123312568
Kepler-181 c,4.302149,2014,1.99,0.049,170.45425228238685
Kepler-182 b,9.825792,2014,2.58,0.096,238.48305911293673
Kepler-182 c,20.684342,2014,3.43,0.157,89.16628961762446
Kepler-183 b,5.687945,2014,2.06,0.064,238.5833058974147
Kepler-183 c,11.637071,2014,2.27,0.103,92.11398067261862
Kepler-184 b,10.687576,2014,2.36,0.092,66.1339321237134
Kepler-184 c,20.303005,2014,1.97,0.141,28.155404732916363
Kepler-184 d,29.022358,2014,2.49,0.179,17.470041555978593
Kepler-185 b,1.6329,2014,1.17,0.026,450.8720398857962
Kepler-185 c,20.729042,2014,2.02,0.139,15.775037470255072
Kepler-186 b,3.8867907,2014,1.07,0.0343,46.710203559539366
Kepler-186 c,7.267302,2014,1.25,0.0451,27.017609247625355
Kepler-186 d,13.342996,2014,1.4,0.0781,9.009442798107168
Kepler-186 e,22.407704,2014,1.27,0.11,4.541660114525824
Kepler-186 f,129.9441,2014,1.17,0.432,0.29446420281294183
Kepler-187 b,4.938864,2014,1.41,0.059,662.6679657340045
Kepler-187 c,10.640263,2014,2.67,0.099,235.35835003775827
Kepler-188 b,2.061897,2014,1.68,0.032,1013.211343572278
Kepler-188 c,5.996553,2014,3.19,0.066,238.18375018778983
Kepler-189 b,10.399931,2014,1.21,0.088,45.71246656552618
Kepler-189 c,20.134866,2014,2.38,0.137,18.860745968535063
Kepler-19 b,9.28716,2011,2.209,NA,NA
Kepler-19 c,28.731,2011,3.68,NA,NA
Kepler-19 d,62.95,2017,4.557938153115057,NA,NA
Kepler-190 b,2.019999,2014,1.56,0.03,393.33037898159415
Kepler-190 c,3.763024,2014,1.46,0.045,174.81350176959737
Kepler-191 b,9.939632,2014,1.34,0.087,47.85876581010684
Kepler-191 c,17.738506,2014,1.86,0.128,22.1095580088317
Kepler-191 d,5.94504102,2016,2.28,NA,NA
Kepler-192 b,9.926746,2014,2.74,0.09,96.05389519009927
Kepler-192 c,21.2234,2014,2.79,0.15,34.57940226843574
Kepler-192 d,6.47027579,2016,1.02,NA,NA
Kepler-193 b,11.38848,2014,2.39,0.106,103.60680219032498
Kepler-193 c,50.697494,2014,2.75,0.286,14.232065497218585
Kepler-194 b,2.092281,2014,1.51,0.032,1027.306517405491
Kepler-194 c,17.308032,2014,2.59,0.131,61.299567264333234
Kepler-194 d,52.814973,2014,2.4,0.275,13.910239653860796
Kepler-195 b,8.307872,2014,2.03,0.077,72.44669029598369
Kepler-195 c,34.096863,2014,1.55,0.197,11.067959152899773
Kepler-196 b,20.739886,2014,1.9,0.138,20.47584471101362
Kepler-196 c,47.427737,2014,2.24,0.24,6.769826157578881
Kepler-197 b,5.599308,2014,1.02,0.06,439.2355664639954
Kepler-197 c,10.349695,2014,1.23,0.09,195.21580731733124
Kepler-197 d,15.677563,2014,1.22,0.119,111.66217352378952
Kepler-197 e,25.209715,2014,0.91,0.164,58.791197176917876
Kepler-198 b,17.790037,2014,2.82,0.131,42.11699805385293
Kepler-198 c,49.567416,2014,2.47,0.259,10.774583020559774
Kepler-198 d,1.31184443,2016,1.53,NA,NA
Kepler-199 b,23.637604,2014,3.11,0.158,31.16634157345794
Kepler-199 c,67.093408,2014,3.25,0.316,7.791585393364485
Kepler-20 b,3.69611525,2011,1.868,0.0463,301.8825556627046
Kepler-20 c,10.85409089,2011,3.047,0.0949,71.8567507418472
Kepler-20 d,77.61130017,2011,2.744,0.3506,5.264730885498408
Kepler-20 e,6.09852281,2011,0.865,0.0639,158.48869290303048
Kepler-20 f,19.57758478,2011,1.003,0.1396,33.20696339462438
Kepler-20 g,34.94,2016,4.594778610922685,0.2055,15.32414834741881
Kepler-200 b,8.594805,2014,2.13,0.08,140.87049025093077
Kepler-200 c,10.222157,2014,1.59,0.09,111.30507871678479
Kepler-201 b,25.672083,2014,2.46,0.175,68.06500842766657
Kepler-201 c,151.884058,2014,2.85,0.573,6.3487869883479355
Kepler-202 b,4.069427,2014,1.63,0.045,96.73307029659209
Kepler-202 c,16.282493,2014,1.85,0.113,15.340627093006422
Kepler-203 b,3.162697,2014,2.57,0.043,553.4304987997589
Kepler-203 c,5.370647,2014,2.47,0.061,275.0048353347901
Kepler-203 d,11.32972,2014,1.44,0.1,102.32929922807541
Kepler-204 b,14.400974,2014,2.53,0.117,75.44462018857458
Kepler-204 c,25.660593,2014,1.79,0.173,34.50704686963806
Kepler-205 b,2.75564,2014,1.51,0.032,100.16132092298902
Kepler-205 c,20.306546,2014,1.64,0.122,6.890969673820259
Kepler-206 b,7.781987,2014,1.2,0.078,185.69952575161045
Kepler-206 c,13.137471,2014,1.77,0.111,91.69677093359289
Kepler-206 d,23.44281,2014,1.19,0.163,42.5230876085964
Kepler-207 b,1.611865,2014,1.57,0.029,3856.5947366153296
Kepler-207 c,3.071571,2014,1.5,0.044,1675.307940854077
Kepler-207 d,5.868075,2014,3.31,0.068,701.4265081084542
Kepler-208 b,4.22864,2014,1.63,0.054,612.6500599629804
Kepler-208 c,7.466623,2014,1.39,0.079,286.2502122820142
Kepler-208 d,11.131786,2014,1.2,0.103,168.39358797738254
Kepler-208 e,16.259458,2014,1.48,0.132,102.53027863016818
Kepler-209 b,16.087845,2014,2.26,0.122,46.481521830081725
Kepler-209 c,41.749882,2014,3.1,0.231,12.965105056482008
Kepler-21 b,2.78578,2012,1.639,0.042717,2843.1417352425697
Kepler-210 b,2.453234,2014,2.94,0.032,170.49044462114293
Kepler-210 c,7.972513,2014,3.62,0.07,35.62902352898987
Kepler-211 b,4.138575,2014,1.26,0.048,169.63580546545225
Kepler-211 c,6.04045,2014,1.29,0.062,101.67557122591104
Kepler-212 b,16.257582,2014,1.09,0.133,131.61237252897328
Kepler-212 c,31.805174,2014,2.74,0.207,54.33245251149404
Kepler-213 b,2.46236,2014,1.62,0.036,875.7799503644407
Kepler-213 c,4.822962,2014,2.34,0.057,349.3415868489735
Kepler-214 b,15.660544,2014,2.61,0.13,187.1170213117384
Kepler-214 c,28.7798,2014,2.13,0.194,84.02268201106332
Kepler-215 b,9.360672,2014,1.62,0.084,98.27463237196272
Kepler-215 c,14.667108,2014,1.77,0.113,54.305412014767725
Kepler-215 d,30.864423,2014,2.39,0.185,20.26079783832196
Kepler-215 e,68.16101,2014,1.75,0.314,7.033001399819153
Kepler-216 b,7.693641,2014,2.35,0.079,466.3863352133641
Kepler-216 c,17.406669,2014,3.04,0.136,157.3700864006599
Kepler-217 b,5.374943,2014,2.23,0.065,1271.0811748408344
Kepler-217 c,8.586004,2014,1.85,0.089,677.9848458152414
Kepler-217 d,3.88689525,2016,1.32,NA,NA
Kepler-218 b,3.619337,2014,1.48,0.046,444.1036439341389
Kepler-218 c,44.699576,2014,3.14,0.248,15.27906007031474
Kepler-218 d,124.5244647,2016,2.66,NA,NA
Kepler-219 b,4.585512,2014,2.95,0.057,483.3372743408902
Kepler-219 c,22.714613,2014,3.58,0.165,57.68091108663186
Kepler-219 d,47.903645,2014,2.81,0.272,21.22570831981986
Kepler-22 b,289.8623,2011,2.38,0.849,1.0969444104542376
Kepler-220 b,4.159807,2014,0.81,0.046,83.84638378497948
Kepler-220 c,9.034199,2014,1.57,0.076,30.716576885217556
Kepler-220 d,28.122397,2014,0.98,0.163,6.677667510595677
Kepler-220 e,45.902733,2014,1.33,0.226,3.4736265190895246
Kepler-221 b,2.795906,2014,1.71,0.037,286.15184595163123
Kepler-221 c,5.690586,2014,2.93,0.059,112.537166649751
Kepler-221 d,10.04156,2014,2.73,0.087,51.75609421426651
Kepler-221 e,18.369917,2014,2.63,0.13,23.179992728271184
Kepler-222 b,3.936981,2014,3.16,0.048,199.3046930715575
Kepler-222 c,10.08881,2014,4.64,0.091,55.45200010105888
Kepler-222 d,28.081912,2014,3.69,0.18,14.172778173977424
Kepler-223 b,7.3844900000000004,2014,2.99,0.073,394.7792155688639
Kepler-223 c,9.84564,2014,3.44,0.088,271.6656043086875
Kepler-223 d,14.78869,2014,5.24,0.116,156.3450089006001
Kepler-223 e,19.72567,2014,4.6,0.14,107.33563468196301
Kepler-224 b,3.132924,2014,1.39,0.038,202.97044634697514
Kepler-224 c,5.925003,2014,3.12,0.058,87.125245102566
Kepler-224 d,11.349393,2014,2.3,0.089,37.00155593044213
Kepler-224 e,18.643577,2014,1.97,0.124,19.061480523220084
Kepler-225 b,6.738975,2014,1.2,0.056,46.62554765486985
Kepler-225 c,18.794234,2014,1.84,0.111,11.867357961664787
Kepler-226 b,3.940997,2014,1.55,0.047,254.5682775873015
Kepler-226 c,5.349555,2014,2.27,0.058,167.16448430153062
Kepler-226 d,8.109044,2014,1.22,0.076,97.35826267145934
Kepler-227 b,9.488015,2014,3.11,0.09,88.41276669295087
Kepler-227 c,54.418694,2014,3.04,0.29,8.515379431782428
Kepler-228 b,2.566546,2014,1.53,0.038,826.8615681885551
Kepler-228 c,4.134444,2014,2.7,0.052,441.5636481006927
Kepler-228 d,11.094286,2014,4.04,0.101,117.0461821845185
Kepler-229 b,6.252972,2014,2.2,0.062,73.31901486119806
Kepler-229 c,16.068638,2014,4.92,0.117,20.5886692327011
Kepler-229 d,41.194912,2014,3.85,0.22,5.823105229885236
Kepler-23 b,7.1073,2011,1.9,0.075,422.549384288867
Kepler-23 c,10.7421,2011,3.2,0.099,242.50997720894563
Kepler-23 d,15.274299,2014,2.2,0.124,154.58118409370942
Kepler-230 b,32.625555,2014,4.26,0.191,11.427027314775785
Kepler-230 c,91.773242,2014,2.04,0.38,2.8869070877447056
Kepler-231 b,10.065275,2014,1.73,0.074,16.12636779434921
Kepler-231 c,19.271566,2014,1.93,0.114,6.795013084168687
Kepler-232 b,4.431222,2014,3.08,0.054,385.667000674529
Kepler-232 c,11.379349,2014,3.83,0.101,110.24458131231509
Kepler-233 b,8.472382,2014,2.43,0.077,78.16611903125113
Kepler-233 c,60.418955,2014,2.71,0.287,5.626472577502313
Kepler-234 b,2.711506,2014,3.7,0.04,976.9672766505963
Kepler-234 c,7.21205,2014,3.51,0.077,263.64439916359487
Kepler-235 b,3.340222,2014,2.23,0.037,58.965305350536035
Kepler-235 c,7.824904,2014,1.28,0.065,19.106154562102674
Kepler-235 d,20.060548,2014,2.05,0.122,5.423508668696843
Kepler-235 e,46.183669,2014,2.22,0.213,1.7792656444903752
Kepler-236 b,8.295611,2014,1.57,0.065,20.567110752338504
Kepler-236 c,23.968127,2014,2,0.132,4.987146632726709
Kepler-237 b,4.715106,2014,1.41,0.05,112.21734551806853
Kepler-237 c,8.103636,2014,2.08,0.071,55.652323704656084
Kepler-238 b,2.090876,2014,1.73,0.034,2344.456428971317
Kepler-238 c,6.155557,2014,2.39,0.069,569.2483998930566
Kepler-238 d,13.233549,2014,3.07,0.115,204.9294239615004
Kepler-238 e,23.654,2013,5.6,NA,NA
Kepler-238 f,50.447,2013,2,NA,NA
Kepler-239 b,11.763051,2014,2.33,0.095,32.62517045760401
Kepler-239 c,56.228098,2014,2.51,0.268,4.099495480339107
Kepler-24 b,8.1453,2011,2.4,0.08,185.27636690111876
Kepler-24 c,12.3335,2011,2.8,0.106,105.53299645489145
Kepler-24 d,4.244384,2014,1.67,0.051,455.88956100236845
Kepler-24 e,18.998355,2014,2.78,0.138,62.26468956979416
Kepler-240 b,4.144495,2014,1.37,0.048,111.0497346747242
Kepler-240 c,7.953528,2014,2.2,0.074,46.72362832187083
Kepler-241 b,12.718092,2014,2.33,0.094,27.97333799248676
Kepler-241 c,36.065978,2014,2.57,0.189,6.919526735018982
Kepler-242 b,8.20395,2014,2.61,0.075,40.53941461334077
Kepler-242 c,14.496481,2014,2,0.109,19.193182998067655
Kepler-243 b,5.715442,2014,2.45,0.062,104.04389952161743
Kepler-243 c,20.026218,2014,1.99,0.142,19.834593818741197
Kepler-244 b,4.311792,2014,2.76,0.05,213.33395819504835
Kepler-244 c,9.767292,2014,2.05,0.087,70.46305925321984
Kepler-244 d,20.050401,2014,2.31,0.14,27.210964055490862
Kepler-245 b,7.49019,2014,2.57,0.071,74.38464634903463
Kepler-245 c,17.460812,2014,2.18,0.124,24.38690181097057
Kepler-245 d,36.277108,2014,3.03,0.202,9.189613818387498
Kepler-245 e,3.21982106,2016,1.75,NA,NA
Kepler-246 b,4.60182,2014,2.34,0.052,119.67221040296903
Kepler-246 c,11.187161,2014,1.5,0.095,35.85525284538818
Kepler-247 b,3.33616,2014,1.64,0.042,205.35317370561143
Kepler-247 c,9.439452,2014,4.09,0.084,51.338293426402856
Kepler-247 d,20.477912,2014,3.94,0.14,18.48178563350503
Kepler-248 b,6.308205,2014,3.02,0.066,86.4792926960305
Kepler-248 c,16.239494,2014,4.07,0.123,24.89945131759594
Kepler-249 b,3.306539,2014,1.09,0.035,40.166492708689866
Kepler-249 c,7.113702,2014,1.51,0.058,14.62662115581007
Kepler-249 d,15.368459,2014,1.57,0.097,5.229456219379857
Kepler-25 b,6.238297,2011,2.748,0.068,532.0864195820992
Kepler-25 c,12.7207,2011,5.217,0.11,203.33616563203535
Kepler-25 d,122.4,2014,11.876560130198605,NA,NA
Kepler-250 b,4.148141,2014,1.13,0.048,148.08720122479534
Kepler-250 c,7.156804,2014,2.28,0.069,71.66412762485369
Kepler-250 d,17.648312,2014,2.18,0.127,21.154002828565226
Kepler-251 b,4.790936,2014,1.33,0.053,206.2757908248064
Kepler-251 c,16.514043,2014,2.77,0.122,38.92963561051337
Kepler-251 d,30.133001,2014,2.77,0.182,17.49271514391019
Kepler-251 e,99.640161,2014,2.77,0.404,3.5500728876267096
Kepler-252 b,6.668391,2014,1.23,0.058,43.265727722412784
Kepler-252 c,10.848463,2014,2.15,0.08,22.74154813409322
Kepler-253 b,3.783986,2014,1.63,0.046,180.91906583970828
Kepler-253 c,10.281951,2014,2.65,0.089,48.33035517192561
Kepler-253 d,18.119869,2014,3.17,0.13,22.652351675551635
Kepler-254 b,5.826662,2014,3.87,0.064,180.5676941060151
Kepler-254 c,12.412183,2014,2.15,0.105,67.0843786900896
Kepler-254 d,18.746477,2014,2.5,0.139,38.27986517562433
Kepler-255 b,5.714606,2014,1.55,0.063,148.70271609267934
Kepler-255 c,9.946047,2014,2.99,0.092,69.73075143807233
Kepler-255 d,1.04562266,2016,1.32,NA,NA
Kepler-256 b,1.620493,2014,1.59,0.027,1162.177522826607
Kepler-256 c,3.38802,2014,2.15,0.045,418.3839082175785
Kepler-256 d,5.839172,2014,2.48,0.064,206.84263040541904
Kepler-256 e,10.681572,2014,2.35,0.096,91.93005795796401
Kepler-257 b,2.382667,2014,2.61,0.034,315.5310959564081
Kepler-257 c,6.581484,2014,5.41,0.066,83.7359841427015
Kepler-257 d,24.664551,2014,4.95,0.16,14.248201051781555
Kepler-258 b,13.19722,2014,4.06,0.103,22.352471539840284
Kepler-258 c,33.653079,2014,3.61,0.193,6.366274814522953
Kepler-259 b,8.115317,2014,2.8,0.079,111.87828938906767
Kepler-259 c,36.924931,2014,2.7,0.217,14.827930176414268
Kepler-26 b,12.28,2011,2.78,0.08551,12.67553174119959
Kepler-26 c,17.2559,2011,2.72,0.10725,8.05759432630207
Kepler-26 d,3.543919,2014,1.07,0.039,60.93555709265941
Kepler-26 e,46.827915,2014,2.41,0.22,1.9149376516102266
Kepler-260 b,8.187399,2014,2.01,0.075,125.27876781638169
Kepler-260 c,76.050178,2014,1.74,0.332,6.393281580845793
Kepler-261 b,10.381227,2014,2.18,0.088,42.95707041503159
Kepler-261 c,24.570858,2014,2,0.156,13.6694425252303
Kepler-262 b,13.060855,2014,1.36,0.108,50.95097381820754
Kepler-262 c,21.853722,2014,1.64,0.152,25.72247916445519
Kepler-263 b,16.568087,2014,2.67,0.12,23.207988890702385
Kepler-263 c,47.332773,2014,2.47,0.242,5.706492726352612
Kepler-264 b,40.806231,2014,3.33,0.249,70.08116387986833
Kepler-264 c,140.101261,2014,2.83,0.566,13.563355272620822
Kepler-265 b,6.846262,2014,1.86,0.069,199.6649430069904
Kepler-265 c,17.028937,2014,2.63,0.127,58.937615081919624
Kepler-265 d,43.130617,2014,2.49,0.236,17.067739041516116
Kepler-265 e,67.831024,2014,2.59,0.319,9.341543358027941
Kepler-266 b,6.61833,2014,2.48,0.071,183.85832639939483
Kepler-266 c,107.723601,2014,3.89,0.457,4.4377987128468375
Kepler-267 b,3.353728,2014,1.98,0.037,44.83287108581405
Kepler-267 c,6.87745,2014,2.13,0.06,17.048944587910956
Kepler-267 d,28.464515,2014,2.27,0.154,2.587965951951401
Kepler-268 b,25.934138,2014,2.55,0.18,59.35468299105427
Kepler-268 c,83.446393,2014,3.38,0.391,12.579010661299694
Kepler-269 b,5.326718,2014,2.47,0.061,629.9996816231985
Kepler-269 c,8.127899,2014,1.69,0.081,357.2974874744585
Kepler-27 b,15.3348,2011,4,0.118,31.78600778243512
Kepler-27 c,31.3309,2011,4.9,0.191,12.132024132085922
Kepler-270 b,11.476094,2014,2.01,0.107,174.27393789578824
Kepler-270 c,25.262887,2014,1.77,0.18,61.58217021508887
Kepler-271 b,10.43547805,2014,1.23,0.056,175.64020931294752
Kepler-271 c,7.41086267,2014,0.95,0.071,109.26556167534288
Kepler-271 d,5.24972541,2016,0.66,NA,NA
Kepler-272 b,2.971353,2014,1.43,0.038,650.777915903489
Kepler-272 c,6.057342,2014,1.79,0.061,252.5459044785374
Kepler-272 d,10.937304,2014,2.25,0.091,113.47944820246805
Kepler-273 b,2.936532,2014,1.5,0.037,310.16768732382246
Kepler-273 c,8.014927,2014,1.98,0.073,79.6809089784787
Kepler-274 b,11.634788,2014,1.54,0.101,141.36999818889018
Kepler-274 c,33.197861,2014,1.84,0.204,34.65290637074368
Kepler-275 b,10.300682,2014,2.34,0.098,274.5034762417097
Kepler-275 c,16.088134,2014,3.38,0.132,151.30460203313703
Kepler-275 d,35.676062,2014,3.33,0.224,52.54168099938975
Kepler-276 b,14.12841,2014,2.87,0.119,53.939395775558985
Kepler-276 c,31.884,2013,2.9,NA,NA
Kepler-276 d,48.648,2013,2.8,NA,NA
Kepler-277 b,17.324,2013,2.92,NA,NA
Kepler-277 c,33.006,2013,3.36,NA,NA
Kepler-278 b,30.160546,2014,4.07,0.207,97.28800753117585
Kepler-278 c,51.078775,2014,3.59,0.294,48.228675953345295
Kepler-279 b,12.309681,2014,3.62,0.112,244.66055392148894
Kepler-279 c,35.736,2013,4.3,NA,NA
Kepler-279 d,54.414,2013,3.1,NA,NA
Kepler-28 b,5.9123,2011,3.6,0.062,49.002317624604586
Kepler-28 c,8.9858,2011,3.4,0.081,28.70978645770158
Kepler-280 b,2.139542,2014,1.45,0.032,791.9541580603914
Kepler-280 c,4.807091,2014,2.01,0.056,258.5972761013523
Kepler-281 b,14.646008,2014,2.82,0.117,96.07895625628156
Kepler-281 c,36.337373,2014,5.31,0.215,28.45267349253085
Kepler-282 b,9.220524,2014,1.01,0.082,180.8723974786389
Kepler-282 c,13.638723,2014,1.2,0.106,108.24012109704238
Kepler-282 d,24.806,2013,2.46,NA,NA
Kepler-282 e,44.347,2013,3.1,NA,NA
Kepler-283 b,11.008151,2014,2.13,0.082,15.573000417175782
Kepler-283 c,92.743711,2014,1.82,0.341,0.9005156027647675
Kepler-284 b,12.699149,2014,2.24,0.104,39.80460525995845
Kepler-284 c,37.514456,2014,2.61,0.213,9.489444565489887
Kepler-285 b,2.633867,2014,1.34,0.036,383.1730875388396
Kepler-285 c,6.186676,2014,1.12,0.064,121.23835972908596
Kepler-286 b,1.796302,2014,1.24,0.027,1050.2011068741515
Kepler-286 c,3.468095,2014,1.37,0.042,434.0116819224808
Kepler-286 d,5.914323,2014,1.33,0.061,205.75023029058215
Kepler-286 e,29.221289,2014,1.77,0.176,24.715799551628887
Kepler-287 b,20.342199,2014,2.33,0.145,33.90501926879998
Kepler-287 c,44.851896000000004,2014,3.26,0.246,11.779579452153476
Kepler-288 b,6.097326,2014,1.67,0.065,241.0867190660631
Kepler-288 c,19.305772,2014,2.85,0.14,51.968948370107995
Kepler-288 d,56.633742,2014,2.67,0.287,12.36619830341654
Kepler-289 b,34.545,2014,2.15,0.21,26.095246914839812
Kepler-289 c,125.8518,2014,11.59,0.51,4.424453629159691
Kepler-289 d,66.0634,2014,2.68,0.33,10.567496684521908
Kepler-29 b,10.3384,2011,3.35,0.09,52.785541500195826
Kepler-29 c,13.2884,2011,3.14,0.11,35.33577571500713
Kepler-290 b,14.589347,2014,2.25,0.11,20.054628884978644
Kepler-290 c,36.77031,2014,2.7,0.205,5.774206056115206
Kepler-291 b,3.546511,2014,2.16,0.047,541.756691402102
Kepler-291 c,5.700786,2014,1.88,0.065,283.2521967591108
Kepler-292 b,2.580827,2014,1.32,0.035,327.2381368386145
Kepler-292 c,3.715335,2014,1.47,0.045,197.95887290237175
Kepler-292 d,7.055679,2014,2.23,0.068,86.6926292446589
Kepler-292 e,11.97901,2014,2.67,0.097,42.60460385028194
Kepler-292 f,20.834237,2014,2.35,0.141,20.163307561355207
Kepler-293 b,19.254196,2014,3.07,0.144,27.686943586387326
Kepler-293 c,54.155743,2014,3.83,0.286,7.0188818793990855
Kepler-294 b,3.701212,2014,1.77,0.048,311.54266114208406
Kepler-294 c,6.6264,2014,2.71,0.071,142.3912500042376
Kepler-295 b,12.645164,2014,1.22,0.099,434.23978485230384
Kepler-295 c,21.526258,2014,1.17,0.142,211.0684453152862
Kepler-295 d,33.884054,2014,1.36,0.192,115.45095842386691
Kepler-296 b,10.864384,2014,1.61,0.079,4.9630176241252695
Kepler-296 c,5.8416366,2014,2,0.0521,11.411022281882916
Kepler-296 d,19.850291,2014,2.09,0.118,2.22451831314032
Kepler-296 e,34.14211,2014,1.53,0.169,1.084492594522804
Kepler-296 f,63.33627,2014,1.8,0.255,0.4763428372497625
Kepler-297 b,38.871826,2014,2.87,0.217,16.598946772883895
Kepler-297 c,74.920137,2014,6.54,0.336,6.92343222601624
Kepler-298 b,10.475464,2014,1.96,0.08,24.536918817711758
Kepler-298 c,22.92881,2014,1.93,0.136,8.490283327927942
Kepler-298 d,77.473633,2014,2.5,0.305,1.6881083626267697
Kepler-299 b,2.927128,2014,1.32,0.04,557.031836333591
Kepler-299 c,6.885875,2014,2.65,0.07,181.88794655790724
Kepler-299 d,15.054786,2014,1.86,0.118,64.0082546778042
Kepler-299 e,38.285489,2014,1.87,0.22,18.41427558127574
Kepler-30 b,29.33434,2012,3.9,0.18,15.540142246540272
Kepler-30 c,60.323105,2012,12.3,0.3,5.594451208754498
Kepler-30 d,143.34394,2012,8.8,0.5,2.0140024351516193
Kepler-300 b,10.446347,2014,1.67,0.094,231.60305983755927
Kepler-300 c,40.714955,2014,2.25,0.232,38.02104333986091
Kepler-301 b,2.508553,2014,1.35,0.036,621.4339824066873
Kepler-301 c,5.419026,2014,1.35,0.06,223.71623366640745
Kepler-301 d,13.751243,2014,1.75,0.112,64.20427624354805
Kepler-302 b,30.184104,2014,4.06,0.193,28.176392081728963
Kepler-302 c,127.282184,2014,12.45,0.503,4.148241480154154
Kepler-303 b,1.937055,2014,0.89,0.024,154.02014097881263
Kepler-303 c,7.061149,2014,1.14,0.057,27.30550975801664
Kepler-304 b,3.295709,2014,2.86,0.039,124.41443909565916
Kepler-304 c,5.315946,2014,2.17,0.054,64.89518582458764
Kepler-304 d,9.653471,2014,2.75,0.08,29.567869041327743
Kepler-304 e,1.49914695,2016,1.2,NA,NA
Kepler-305 b,5.487,2013,3.6,NA,NA
Kepler-305 c,8.291,2013,3.3,NA,NA
Kepler-305 d,16.738661,2014,2.71,0.121,22.51278684362119
Kepler-306 b,4.646186,2014,1.52,0.05,126.49110640673517
Kepler-306 c,7.240193,2014,2.35,0.067,70.4450358691998
Kepler-306 d,17.326644,2014,2.47,0.12,21.960261528947083
Kepler-306 e,44.840975,2014,2.27,0.227,6.136889247158646
Kepler-307 b,10.4208,2013,2.43,NA,NA
Kepler-307 c,13.0729,2013,2.2,NA,NA
Kepler-308 b,9.694928,2014,2.12,0.09,83.65944538403396
Kepler-308 c,15.38231,2014,2.16,0.123,44.79089877788851
Kepler-309 b,5.923653,2014,1.56,0.059,64.46084239536819
Kepler-309 c,105.356383,2014,2.51,0.401,1.395440279465156
Kepler-31 b,20.8613,2011,5.5,0.16,72.07091481169819
Kepler-31 c,42.6318,2011,5.3,0.26,27.29312750265493
Kepler-31 d,87.6451,2014,3.9,0.4,11.531346369871711
Kepler-310 b,13.930698,2014,1.19,0.111,46.27581140173262
Kepler-310 c,56.47542,2014,3.38,0.281,7.220833984888077
Kepler-310 d,92.876125,2014,2.47,0.392,3.7104609555962846
Kepler-311 b,9.176092,2014,1.7,0.087,194.967173110833
Kepler-311 c,19.738286,2014,1.43,0.145,70.18818231989987
Kepler-312 b,1.772419,2014,1.29,0.031,3477.5758587524892
Kepler-312 c,19.747412,2014,3.15,0.153,142.7634841411911
Kepler-313 b,14.970418,2014,2.53,0.125,131.2743794448362
Kepler-313 c,32.273273,2014,2.57,0.208,47.41036840850512
Kepler-314 b,2.461069,2014,0.83,0.035,463.30171870085474
Kepler-314 c,5.960392,2014,2.9,0.064,138.56069467982107
Kepler-315 b,96.101141,2014,3.77,0.402,5.364730302209206
Kepler-315 c,265.469335,2014,4.15,0.791,1.3856292196154536
Kepler-316 b,2.240508,2014,1.06,0.027,176.71461614446284
Kepler-316 c,6.827766,2014,1.16,0.058,38.295170977798264
